amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
747.36,20,0,0,0,457.9,422.84,830.61,0,4,9,0.16,0,0,0,0,1.77,0,0.0
156.22,19,0,1,0,347.94,375.54,702.59,0,1,2,0.52,0,0,0,0,0.42,0,0.0
160.56,1,0,2,1,279.88,270.96,489.4,1,5,2,0.14,0,1,0,0,0.59,0,0.0
1839.73,9,0,2,0,1825.04,1743.79,2449.49,0,5,2,0.48,0,0,0,0,1.06,0,0.0
105.18,7,0,2,0,188.13,208.33,328.76,0,3,0,0.29,0,0,0,0,0.5,0,0.0
598.2,14,0,2,0,1123.37,1134.26,2846.84,1,5,2,0.15,1,0,0,0,0.53,0,0.0
724.25,20,0,2,0,281.05,263.35,362.03,0,4,14,0.12,0,0,0,0,2.75,1,0.0
4026.74,10,1,1,0,3405.27,3405.31,5975.62,0,3,0,0.2,0,0,0,0,1.18,0,0.0
1144.8,12,1,0,0,1151.71,1215.97,2504.85,0,6,7,0.13,0,0,0,0,0.94,0,0.0
167.2,12,2,1,1,192.32,198.38,349.06,0,4,15,0.34,0,0,0,0,0.84,0,0.0
3937.41,3,2,1,0,4281.91,4396.99,8289.66,2,1,3,0.22,0,1,0,0,0.9,0,0.0
617.58,15,0,2,1,269.09,281.7,375.88,0,3,4,0.06,0,0,0,0,2.19,1,0.0
10.22,13,2,2,0,14.99,16.63,42.93,2,5,10,0.31,0,0,0,0,0.61,0,0.0
101.69,6,1,1,0,325.02,319.82,699.88,1,5,10,0.25,0,0,0,0,0.32,0,0.0
447.22,20,1,0,0,426.73,411.65,577.85,1,1,4,0.44,0,0,0,0,1.09,0,0.0
144.6,11,1,2,1,104.99,106.72,213.37,0,2,7,0.25,0,0,0,0,1.35,0,0.0
692.48,6,2,1,1,1357.65,1462.6,3583.43,0,3,2,0.22,0,0,0,0,0.47,0,0.0
196.59,10,2,0,0,202.11,196.18,479.19,0,3,15,0.27,0,0,0,0,1.0,0,0.0
250.99,5,2,1,0,230.77,224.72,355.95,1,3,2,0.21,0,1,0,0,1.12,0,0.0
2255.97,8,0,0,1,1574.96,1536.97,2919.92,0,3,4,0.62,0,0,0,0,1.47,0,0.0
337.71,8,2,2,0,487.39,470.02,1433.08,0,3,0,0.08,0,0,0,0,0.72,0,0.0
107.91,3,1,2,1,108.76,104.93,233.12,0,2,7,0.18,0,1,0,0,1.03,0,0.0
544.93,0,1,0,0,1238.23,1271.54,1821.85,0,2,5,0.24,0,1,0,0,0.43,0,0.0
738.97,14,2,1,0,3776.49,3736.03,10786.27,0,5,0,0.49,0,0,0,0,0.2,0,0.0
221.36,16,1,1,0,145.53,139.24,223.22,1,3,2,0.32,0,0,0,0,1.59,0,0.0
59.54,17,0,2,0,44.21,47.44,57.89,0,1,1,0.39,0,0,0,0,1.26,1,0.0
136.19,11,2,1,0,156.42,146.68,396.92,1,5,6,0.27,0,0,0,0,0.93,0,0.0
425.05,3,0,2,0,903.75,987.41,1704.97,0,3,4,0.13,0,1,0,0,0.43,0,0.0
134.57,7,1,2,0,161.67,147.41,436.09,0,4,1,0.22,0,0,0,0,0.91,0,0.0
203.47,8,0,1,0,353.6,349.3,549.81,0,1,5,0.06,0,0,0,0,0.58,0,0.0
655.57,7,2,2,0,448.15,436.02,821.26,0,3,24,0.06,0,0,0,0,1.5,0,0.0
3013.22,12,2,0,0,3935.15,3602.9,8602.29,0,3,5,0.51,0,0,0,0,0.84,0,0.0
323.68,17,0,1,1,383.35,412.74,566.73,0,0,3,0.14,0,0,0,0,0.78,0,0.0
974.77,19,2,1,0,344.99,334.98,611.3,0,1,2,0.13,0,0,0,0,2.91,1,0.0
744.38,22,2,2,0,508.54,539.1,1327.43,1,3,8,0.11,0,0,0,0,1.38,0,0.0
123.03,11,2,2,0,83.61,86.43,214.29,0,4,4,0.3,0,0,0,0,1.42,0,0.0
2404.12,23,1,0,0,2891.38,3105.68,5707.82,0,4,6,0.49,0,1,0,0,0.77,0,0.0
21.82,1,1,1,1,15.11,16.47,43.79,0,0,8,0.16,0,1,0,0,1.32,0,0.0
1237.93,6,1,0,0,2117.93,1964.56,3810.83,0,6,1,0.12,0,0,0,0,0.63,0,0.0
2735.43,18,1,2,0,1997.84,2108.09,3871.29,0,5,3,0.17,0,0,0,0,1.3,0,0.0
138.32,16,0,0,0,157.52,171.94,232.2,1,8,3,0.55,0,0,0,0,0.8,0,1.0
247.13,8,2,2,0,166.87,155.95,416.77,1,2,11,0.2,0,0,0,0,1.58,0,0.0
116.67,9,2,2,0,90.82,92.75,134.06,0,1,0,0.26,0,0,0,0,1.26,0,0.0
465.39,13,2,0,0,427.79,426.85,530.57,0,3,0,0.25,0,0,0,0,1.09,0,0.0
146.1,12,1,0,0,249.85,249.34,442.84,0,1,1,0.59,0,0,0,0,0.59,0,0.0
253.58,13,2,0,0,161.62,151.44,402.72,0,3,2,0.21,1,0,0,0,1.67,0,0.0
100.93,18,0,0,0,283.28,298.76,831.02,1,1,9,0.38,0,0,0,0,0.34,0,0.0
3593.77,1,0,0,1,5004.26,5348.09,9296.78,0,3,7,0.42,0,1,0,0,0.67,0,0.0
82.02,5,0,1,0,51.65,54.12,137.5,0,2,1,0.42,0,1,0,0,1.52,0,0.0
677.52,10,1,1,0,687.83,690.71,1880.65,0,1,6,0.43,0,0,0,0,0.98,0,0.0
177.96,13,2,0,0,77.82,73.17,231.87,0,2,5,0.15,0,0,0,0,2.43,0,0.0
715.58,16,1,1,0,589.95,620.08,1690.44,1,5,18,0.06,0,0,0,0,1.15,0,0.0
468.96,11,1,0,0,341.77,317.11,859.9,0,3,5,0.12,1,0,0,0,1.48,0,0.0
490.8,21,1,2,0,1350.12,1323.8,2432.23,0,0,12,0.31,0,0,0,0,0.37,0,0.0
685.2,16,1,0,1,912.53,894.17,1886.99,1,0,0,0.34,0,0,0,0,0.77,0,0.0
40.03,7,0,1,0,36.49,34.67,55.93,0,4,1,0.31,0,0,0,0,1.15,0,0.0
337.72,20,1,0,0,258.03,284.93,639.87,0,4,3,0.65,0,0,0,0,1.19,0,0.0
169.68,23,2,2,0,235.0,260.54,459.84,0,2,4,0.31,0,1,0,0,0.65,0,0.0
742.14,15,2,1,0,441.39,443.42,1229.81,1,1,0,0.71,0,0,0,0,1.67,0,0.0
200.09,22,2,1,0,530.94,534.99,760.19,0,4,1,0.74,0,0,0,0,0.37,0,0.0
2153.9,10,1,1,0,1671.43,1688.93,2425.07,0,1,3,0.21,0,0,0,0,1.28,0,0.0
341.19,12,1,2,0,397.53,366.65,525.04,0,2,2,0.18,1,0,0,0,0.93,0,0.0
387.02,11,2,1,0,587.72,595.0,1361.25,0,4,0,0.29,0,0,0,0,0.65,0,0.0
801.24,8,0,1,0,778.47,836.75,1629.74,0,2,7,0.15,0,0,0,0,0.96,0,0.0
269.82,18,0,2,0,587.54,551.46,1304.23,1,1,13,0.31,0,0,0,1,0.49,0,0.0
2647.44,13,2,0,0,2941.38,3253.18,5589.69,0,2,3,0.09,0,0,0,0,0.81,0,0.0
120.03,11,2,2,0,275.06,254.46,521.32,0,5,0,0.13,0,0,0,0,0.47,0,0.0
980.37,10,2,2,0,538.8,493.85,1611.48,0,3,8,0.26,0,0,0,0,1.99,0,0.0
314.66,3,2,2,0,230.26,253.46,348.11,1,0,1,0.09,0,1,0,0,1.24,0,0.0
282.31,0,1,1,0,152.28,161.69,196.9,0,2,0,0.08,0,1,0,0,1.75,1,0.0
287.4,17,2,1,0,365.12,387.14,1019.54,0,1,6,0.41,0,0,0,0,0.74,0,0.0
187.4,19,0,1,0,241.18,257.57,485.62,1,4,3,0.17,0,0,0,0,0.73,0,0.0
390.76,0,2,2,1,448.06,492.12,1028.28,1,2,8,0.21,0,1,0,0,0.79,0,0.0
259.09,12,2,0,1,314.48,339.44,830.69,2,5,7,0.33,0,0,0,0,0.76,0,0.0
690.82,22,1,0,0,270.7,292.35,440.71,0,2,1,0.08,0,0,0,0,2.36,1,0.0
968.07,23,2,0,0,1831.38,1784.83,5015.27,1,8,12,0.04,0,1,0,0,0.54,0,0.0
1010.58,19,1,1,0,2520.35,2345.44,4198.36,0,4,1,0.23,0,0,0,0,0.43,0,0.0
337.53,9,1,2,0,416.74,429.28,540.57,2,1,0,0.29,0,0,0,0,0.79,0,0.0
268.58,19,1,1,0,456.5,502.72,558.18,0,4,0,0.12,0,0,0,0,0.53,0,0.0
481.82,9,0,2,0,505.57,504.57,1098.97,0,1,1,0.29,0,0,0,0,0.95,0,0.0
17.62,14,0,2,0,33.66,35.0,45.74,0,3,7,0.38,0,0,0,0,0.5,0,0.0
397.29,5,1,1,1,62.9,57.43,101.32,2,2,0,0.29,1,1,0,0,6.92,1,1.0
189.42,8,1,1,0,137.13,137.59,348.01,0,2,1,0.29,0,0,0,0,1.38,0,0.0
2194.82,23,1,1,0,2165.5,2203.65,5488.23,0,5,8,0.36,0,1,0,0,1.0,0,0.0
611.29,21,0,0,0,1153.97,1281.12,1424.99,1,5,1,0.19,0,0,0,0,0.48,0,0.0
1126.85,6,2,1,0,784.44,866.22,2269.25,3,2,3,0.12,0,0,0,0,1.3,0,0.0
785.01,11,2,2,1,1349.21,1240.27,2208.13,0,3,7,0.14,0,0,0,0,0.63,0,0.0
1162.1,17,0,1,0,1571.44,1450.23,1975.03,0,1,13,0.14,0,0,0,1,0.8,0,0.0
95.82,4,2,2,0,167.01,154.8,489.91,0,4,0,0.36,0,1,0,0,0.62,0,0.0
459.24,0,2,0,1,159.95,153.1,421.05,0,2,2,0.21,1,1,0,0,3.0,1,1.0
172.88,13,2,1,0,36.17,39.4,54.91,0,3,3,0.1,0,0,0,0,4.39,1,1.0
413.24,20,1,0,0,658.41,635.05,1239.39,0,2,4,0.15,0,0,0,0,0.65,0,0.0
45.39,6,1,1,0,54.95,57.58,99.53,0,3,37,0.3,0,0,0,0,0.79,0,0.0
647.74,22,2,0,0,566.49,613.02,725.29,0,5,7,0.26,0,0,0,0,1.06,0,0.0
1355.78,15,0,2,0,4539.48,4513.21,11490.12,1,3,0,0.03,0,0,0,0,0.3,0,0.0
1655.68,13,0,2,0,3122.06,3331.32,6287.76,0,2,18,0.34,0,0,0,0,0.5,0,0.0
6623.51,22,2,0,0,13357.33,14829.77,39235.75,2,3,1,0.14,0,0,0,0,0.45,0,0.0
172.2,15,0,0,0,161.46,167.98,279.15,1,3,6,0.33,0,0,0,0,1.03,0,0.0
835.66,15,0,0,0,1960.01,2037.0,3545.98,0,5,7,0.26,0,0,0,0,0.41,0,0.0
155.84,7,2,1,1,448.56,442.29,738.38,0,2,1,0.29,0,0,0,0,0.35,0,0.0
249.91,10,0,1,0,422.78,432.56,796.97,0,3,2,0.3,0,0,0,0,0.58,0,1.0
2013.07,5,1,1,0,1197.45,1256.92,2388.42,2,2,1,0.34,0,1,0,0,1.6,0,0.0
86.09,4,1,2,0,73.68,75.82,90.34,2,6,7,0.62,0,1,0,0,1.14,0,0.0
353.18,2,0,2,0,503.51,557.79,1162.4,0,0,0,0.06,0,1,0,0,0.63,0,0.0
1018.64,23,1,2,0,898.05,958.62,2588.47,0,2,2,0.66,0,1,0,0,1.06,0,0.0
199.85,10,2,0,0,553.96,515.0,886.88,1,4,6,0.21,0,0,0,1,0.39,0,0.0
1634.45,4,1,0,0,643.28,660.64,973.26,1,6,7,0.75,0,1,0,0,2.47,1,0.0
332.22,20,0,1,0,564.89,526.08,1663.59,2,3,4,0.44,0,0,0,0,0.63,0,0.0
10237.23,22,0,0,0,52165.56,50398.25,93113.59,1,0,0,0.39,0,0,0,0,0.2,0,0.0
229.37,2,1,2,0,246.39,229.53,684.83,1,10,3,0.37,0,1,0,0,1.0,0,0.0
261.91,3,0,2,0,355.26,382.41,599.22,2,1,11,0.43,0,1,0,0,0.68,0,0.0
167.63,15,2,0,0,158.86,152.27,433.51,0,4,5,0.36,0,0,0,0,1.1,0,0.0
71.69,11,2,2,0,16.93,18.22,43.87,0,0,4,0.03,0,0,0,0,3.93,1,0.0
602.3,17,0,2,1,569.51,561.99,1061.12,0,4,0,0.18,0,0,0,0,1.07,0,0.0
75.45,22,0,0,1,51.03,55.95,90.16,1,1,0,0.65,0,0,0,0,1.35,0,0.0
246.28,13,1,0,0,95.38,98.07,160.1,0,4,11,0.1,0,0,0,0,2.51,1,0.0
260.21,0,2,1,0,462.95,438.41,1210.95,0,3,3,0.34,0,1,0,0,0.59,0,0.0
610.78,21,2,1,0,749.47,706.62,1797.43,0,2,0,0.14,0,0,0,0,0.86,0,0.0
980.93,10,0,1,0,1090.62,1102.44,2126.05,0,3,1,0.53,0,0,0,0,0.89,0,0.0
2473.49,2,0,2,0,1960.17,2061.45,4511.99,0,1,3,0.12,0,1,0,0,1.2,0,0.0
240.52,2,0,2,0,129.96,136.81,369.2,1,1,6,0.14,0,1,0,0,1.76,0,0.0
1523.86,23,0,0,0,895.6,837.59,1368.22,0,4,10,0.1,0,1,0,0,1.82,1,0.0
219.04,18,2,2,0,298.41,293.85,688.68,1,4,4,0.26,0,0,0,0,0.75,0,0.0
101.59,3,2,0,0,274.77,277.08,397.16,1,3,3,0.19,0,1,0,0,0.37,0,0.0
337.5,8,1,2,0,592.14,606.19,1690.72,0,4,1,0.15,0,0,0,0,0.56,0,0.0
1549.38,23,2,1,1,592.72,643.06,1002.86,0,3,0,0.43,0,1,0,0,2.41,1,1.0
81.23,5,0,0,0,40.96,40.15,102.77,1,4,1,0.15,0,1,0,0,2.02,0,0.0
92.83,17,2,0,1,169.95,181.92,380.44,0,6,4,0.15,0,0,0,0,0.51,0,0.0
306.39,20,2,0,0,192.23,178.49,315.66,0,1,0,0.05,0,0,0,0,1.72,0,0.0
419.69,21,1,0,0,315.14,299.05,910.5,0,2,2,0.4,0,0,0,0,1.4,0,0.0
316.42,19,0,1,0,1536.28,1511.02,3806.57,1,2,6,0.16,0,0,0,0,0.21,0,0.0
269.21,11,2,0,0,249.19,261.42,745.74,0,0,2,0.32,1,0,0,0,1.03,0,0.0
1973.59,18,2,1,0,1287.23,1190.36,3484.0,1,0,5,0.37,0,0,0,0,1.66,0,0.0
742.2,17,2,2,0,1444.24,1334.33,1920.18,1,3,2,0.26,0,0,0,0,0.56,0,0.0
482.99,15,1,1,0,494.11,455.44,1053.73,0,4,1,0.44,0,0,0,0,1.06,0,0.0
535.36,15,1,0,0,796.21,761.31,2030.29,0,1,14,0.17,0,0,0,0,0.7,0,0.0
129.68,9,2,0,0,233.39,217.94,423.27,1,4,6,0.27,0,0,0,0,0.6,0,0.0
433.06,11,0,1,0,549.29,550.51,1105.21,0,2,7,0.27,0,0,0,0,0.79,0,0.0
290.68,7,0,0,1,458.54,487.66,1358.38,1,3,0,0.14,0,0,0,0,0.6,0,0.0
585.19,16,1,1,0,602.8,638.3,1737.88,1,5,21,0.44,0,0,0,0,0.92,0,0.0
292.65,5,0,2,1,265.13,256.64,664.33,0,4,3,0.15,0,1,0,0,1.14,0,0.0
54.42,8,1,2,0,84.97,82.37,240.89,0,6,0,0.3,0,0,0,0,0.66,0,1.0
207.09,0,0,0,0,245.9,233.47,522.06,0,3,7,0.36,0,1,0,0,0.89,0,0.0
128.25,17,0,1,0,175.5,181.06,512.05,0,4,15,0.02,0,0,0,0,0.71,0,0.0
807.92,18,0,0,0,1316.64,1427.34,3932.79,0,8,1,0.14,0,0,0,0,0.57,0,0.0
118.83,11,2,2,0,213.05,217.75,575.1,0,2,2,0.23,0,0,0,0,0.55,0,0.0
3445.03,23,1,0,0,1447.76,1489.87,3585.02,1,3,26,0.28,0,1,0,0,2.31,0,0.0
380.35,7,2,1,0,346.36,331.49,921.8,1,4,1,0.56,0,0,0,0,1.15,0,0.0
301.51,9,0,0,0,262.56,259.72,707.22,1,11,4,0.12,0,0,0,0,1.16,0,0.0
61.24,8,0,0,0,71.42,68.02,207.74,1,1,4,0.37,0,0,0,0,0.9,0,0.0
21.87,19,0,1,0,29.63,28.28,58.9,0,1,3,0.24,0,0,0,0,0.77,0,0.0
1398.42,16,0,1,0,3084.33,3388.73,8129.57,0,2,7,0.35,0,0,0,0,0.41,0,0.0
290.34,10,0,1,1,386.61,398.15,752.05,0,2,11,0.46,0,0,0,0,0.73,0,0.0
915.69,23,2,0,1,1240.8,1180.1,2392.8,0,1,5,0.3,0,1,0,0,0.78,0,0.0
407.07,11,1,0,0,150.16,145.42,189.59,1,4,7,0.51,1,0,0,1,2.8,1,1.0
249.69,12,1,1,0,411.36,392.02,912.32,0,4,4,0.18,0,0,0,0,0.64,0,0.0
59.53,9,2,2,1,49.05,47.83,71.95,0,2,1,0.41,0,0,0,0,1.24,0,0.0
619.53,10,2,1,0,361.64,330.09,807.88,1,1,3,0.37,0,0,0,0,1.88,0,1.0
171.5,4,0,2,0,422.84,426.2,999.88,0,5,5,0.16,0,1,0,0,0.4,0,0.0
119.31,4,1,0,0,98.57,90.71,254.41,1,8,7,0.05,0,1,0,0,1.32,0,0.0
105.39,0,1,2,0,111.12,117.53,277.49,2,5,12,0.15,0,1,0,0,0.9,0,1.0
821.91,23,1,1,1,147.33,160.89,237.19,0,3,4,0.14,0,1,0,0,5.11,1,0.0
673.99,19,1,1,0,325.08,349.0,509.47,0,3,11,0.23,0,0,0,0,1.93,1,0.0
2031.68,8,2,0,0,3227.37,3493.46,5837.85,1,3,1,0.41,0,0,0,0,0.58,0,0.0
455.49,15,0,0,1,735.7,789.31,1687.57,1,3,4,0.17,0,0,0,0,0.58,0,1.0
103.97,1,1,1,0,290.16,287.18,682.1,1,2,10,0.46,0,1,0,0,0.36,0,0.0
806.61,12,2,0,1,678.47,749.33,1450.01,0,3,7,0.16,0,0,0,0,1.08,0,1.0
332.17,23,0,1,0,325.31,315.66,447.87,0,6,3,0.19,0,1,0,0,1.05,0,0.0
1045.99,10,1,0,0,998.51,981.5,1820.34,0,3,2,0.36,0,0,0,0,1.07,0,0.0
496.72,16,1,0,0,486.04,499.53,1028.02,2,2,12,0.22,0,0,0,0,0.99,0,0.0
468.25,13,0,1,0,180.89,198.9,263.57,0,4,3,0.05,0,0,0,0,2.35,1,0.0
67.04,0,2,2,0,75.11,71.32,189.32,0,2,0,0.27,0,1,0,0,0.94,0,0.0
294.48,2,0,1,0,235.99,257.86,410.23,0,0,1,0.11,0,1,0,0,1.14,0,0.0
1386.39,12,0,2,0,3124.72,3208.76,8435.0,1,3,1,0.02,0,0,0,0,0.43,0,0.0
1162.08,19,2,0,0,3670.4,3807.53,9223.52,0,5,3,0.23,0,0,0,0,0.31,0,0.0
1545.17,20,0,0,0,878.28,806.22,1131.43,2,3,8,0.18,0,0,0,0,1.92,1,0.0
212.48,21,2,1,0,310.8,331.31,873.63,1,9,1,0.02,0,0,0,0,0.64,0,0.0
130.08,9,0,0,0,121.62,132.57,360.88,1,3,3,0.31,0,0,0,0,0.98,0,0.0
347.6,22,1,0,0,214.36,227.9,266.3,0,2,14,0.33,0,0,0,0,1.53,1,1.0
295.45,23,0,0,0,910.91,831.96,2523.32,1,1,8,0.11,0,1,0,0,0.36,0,0.0
185.16,19,0,2,1,121.54,130.21,321.13,0,6,2,0.35,0,0,0,0,1.42,0,0.0
129.6,17,0,0,0,227.28,207.21,655.97,2,4,9,0.45,0,0,0,0,0.63,0,0.0
493.92,8,0,2,0,164.04,174.46,253.76,0,3,1,0.1,0,0,0,0,2.83,1,0.0
975.5,22,1,2,0,2597.04,2621.39,5865.29,0,1,6,0.24,0,0,0,0,0.37,0,0.0
475.29,23,1,2,0,799.67,869.81,1618.94,1,3,14,0.49,0,1,0,0,0.55,0,0.0
1436.21,1,2,1,0,2606.49,2738.45,7236.33,0,7,0,0.16,0,1,0,0,0.52,0,0.0
597.87,16,1,1,1,543.09,571.48,1535.29,0,1,4,0.29,0,0,0,0,1.05,0,0.0
356.62,10,1,2,0,534.83,562.37,1067.3,0,3,1,0.24,0,0,0,0,0.63,0,0.0
1632.15,7,0,0,1,1444.55,1318.66,2228.4,0,2,1,0.52,0,0,0,0,1.24,0,0.0
70.5,18,1,1,0,122.83,128.22,357.08,0,1,1,0.34,0,0,0,0,0.55,0,0.0
297.57,2,1,1,0,261.89,269.15,697.59,0,1,3,0.32,0,1,0,0,1.11,0,0.0
3020.69,22,1,1,0,2970.85,3013.9,7439.81,1,7,4,0.48,0,0,0,0,1.0,0,0.0
464.33,6,2,2,0,536.53,513.27,988.43,1,1,1,0.12,0,0,0,0,0.9,0,0.0
700.88,1,2,2,1,1307.32,1341.39,3463.08,1,2,2,0.13,0,1,0,0,0.52,0,0.0
544.32,19,1,2,0,603.73,658.4,780.85,1,5,2,0.15,0,0,0,0,0.83,0,0.0
246.41,16,1,2,0,351.83,369.44,456.1,1,4,1,0.41,0,0,0,0,0.67,0,0.0
2087.75,17,1,2,1,4992.14,4752.73,13144.02,1,2,2,0.45,0,0,0,0,0.44,0,0.0
119.66,7,0,0,0,283.2,259.02,823.84,2,3,1,0.07,0,0,0,0,0.46,0,0.0
733.57,5,0,1,0,752.34,725.71,2073.51,2,4,1,0.25,0,1,0,0,1.01,0,0.0
3639.99,12,1,0,0,5094.22,5545.61,12298.74,1,2,0,0.72,0,0,0,0,0.66,0,0.0
447.11,5,0,0,1,429.59,421.92,689.03,1,5,3,0.41,0,1,0,0,1.06,0,0.0
172.46,23,0,1,0,209.35,218.34,496.07,0,4,1,0.3,0,1,0,0,0.79,0,0.0
179.2,2,0,1,0,92.24,85.24,144.4,1,3,4,0.27,0,1,0,0,2.1,1,0.0
435.28,3,2,2,0,343.83,353.68,796.74,0,2,4,0.01,0,1,0,0,1.23,0,0.0
137.71,9,0,1,0,174.62,180.56,238.56,2,2,1,0.39,1,0,0,0,0.76,0,0.0
951.02,12,0,2,0,467.1,499.29,641.19,0,1,4,0.15,0,0,0,0,1.9,1,0.0
99.6,19,2,2,1,159.93,162.44,419.09,0,2,2,0.21,0,0,0,0,0.61,0,0.0
1144.8,11,1,0,0,1095.75,1090.4,2471.33,2,3,7,0.32,0,0,0,0,1.05,0,0.0
366.97,17,1,0,1,360.02,336.89,887.62,0,0,5,0.07,0,0,0,0,1.09,0,0.0
68.16,1,1,2,0,106.35,96.81,160.6,0,1,0,0.38,0,1,0,0,0.7,0,0.0
1573.9,8,1,2,0,3591.64,3565.05,8974.37,0,3,5,0.14,0,0,0,0,0.44,0,0.0
336.42,14,0,0,0,298.89,288.01,365.66,0,6,0,0.38,0,0,0,0,1.17,0,0.0
173.73,0,2,2,0,220.83,231.56,506.11,2,3,4,0.06,0,1,0,0,0.75,0,0.0
95.51,22,1,2,0,80.16,85.32,102.22,0,4,2,0.36,0,0,0,0,1.12,0,0.0
130.12,13,0,1,0,89.28,98.44,190.67,0,1,5,0.15,0,0,0,0,1.32,0,0.0
478.59,19,2,2,1,219.07,212.14,643.72,0,0,22,0.47,0,0,0,0,2.26,0,0.0
324.76,14,1,1,0,1076.54,1004.6,3144.29,0,4,8,0.39,0,0,0,0,0.32,0,0.0
17180.85,8,2,0,1,36421.77,34944.19,64141.27,1,1,9,0.69,0,0,0,0,0.49,0,1.0
758.89,21,2,2,0,957.47,961.89,1621.93,1,0,1,0.4,0,0,0,0,0.79,0,0.0
705.85,9,0,0,0,906.83,969.37,1482.3,1,3,7,0.21,0,0,0,0,0.73,0,0.0
296.29,20,2,2,0,316.61,346.18,925.87,0,1,10,0.27,0,0,0,0,0.86,0,0.0
97.18,8,2,0,0,125.53,130.82,309.8,0,6,4,0.34,0,0,0,0,0.74,0,0.0
434.2,3,0,1,0,484.73,516.93,1342.98,1,6,10,0.21,0,1,0,0,0.84,0,0.0
394.47,2,0,2,0,202.73,194.74,557.46,0,0,5,0.49,0,1,0,0,2.03,0,0.0
82.02,22,0,1,0,75.51,79.69,216.96,0,2,6,0.69,0,0,0,0,1.03,0,0.0
1323.72,21,2,1,0,1208.44,1118.64,1986.75,0,3,3,0.36,0,0,0,0,1.18,0,0.0
27.16,2,2,1,0,38.61,41.54,57.01,0,4,0,0.27,0,1,0,0,0.65,0,0.0
1321.01,10,0,1,0,2127.94,2288.7,6145.55,0,4,10,0.4,0,0,0,0,0.58,0,0.0
1604.94,10,1,0,0,1429.7,1444.94,2300.86,0,8,3,0.1,0,0,0,0,1.11,0,0.0
147.5,4,0,0,0,131.42,138.99,356.36,0,6,0,0.25,0,1,0,0,1.06,0,0.0
1453.59,12,2,1,0,1720.56,1838.05,2153.3,0,5,1,0.14,0,0,0,0,0.79,0,0.0
724.4,0,0,1,0,721.71,724.24,1330.13,0,3,2,0.44,0,1,0,0,1.0,0,0.0
488.9,20,1,1,0,761.97,756.44,1655.48,0,1,6,0.42,0,0,0,0,0.65,0,0.0
90.16,7,0,1,0,44.47,47.59,104.31,0,0,6,0.15,0,0,0,0,1.89,0,0.0
396.66,20,1,2,0,638.91,609.03,1293.51,0,5,3,0.5,0,0,0,0,0.65,0,0.0
1520.37,21,2,0,0,3810.93,3534.57,9634.81,1,1,4,0.3,0,0,0,0,0.43,0,0.0
204.21,3,2,0,0,104.28,96.94,179.92,0,5,2,0.28,0,1,0,0,2.11,1,0.0
212.2,19,2,0,1,557.5,549.44,749.25,0,2,2,0.09,0,0,0,0,0.39,0,0.0
1027.57,17,0,1,0,890.9,838.05,2379.48,0,2,0,0.45,0,0,0,0,1.23,0,0.0
1448.93,6,1,2,1,1886.32,1724.22,4305.82,0,3,6,0.11,0,0,0,0,0.84,0,1.0
524.3,21,0,0,0,401.89,396.39,979.26,0,4,12,0.16,0,0,0,0,1.32,0,0.0
1114.1,16,2,1,1,752.75,721.05,1752.9,0,4,2,0.49,0,0,0,0,1.55,0,1.0
2284.26,0,0,1,0,1448.81,1342.06,3332.84,0,6,4,0.11,0,1,0,0,1.7,0,0.0
294.61,14,1,0,0,435.59,409.5,684.55,1,2,5,0.23,0,0,0,0,0.72,0,0.0
1453.91,13,0,0,0,1635.03,1682.5,2107.08,1,2,3,0.49,0,0,0,0,0.86,0,0.0
2541.09,7,0,1,1,6148.38,6224.43,18300.12,0,3,5,0.24,0,0,0,0,0.41,0,0.0
67.19,10,2,2,0,94.25,88.19,224.15,1,7,9,0.22,0,0,0,0,0.76,0,0.0
143.56,20,2,1,0,197.61,191.48,274.42,1,3,1,0.21,0,0,0,0,0.75,0,0.0
263.1,2,1,2,0,315.01,298.25,831.1,0,6,2,0.15,0,1,0,0,0.88,0,0.0
184.28,22,2,2,0,519.66,489.65,856.88,1,6,2,0.2,0,0,0,0,0.38,0,0.0
121.37,4,2,0,0,150.78,150.59,376.39,1,4,2,0.11,0,1,0,0,0.81,0,0.0
366.54,22,1,2,0,681.64,746.88,1619.59,0,2,8,0.12,0,0,0,0,0.49,0,0.0
354.13,20,2,0,0,206.81,225.47,479.08,2,1,3,0.22,0,0,0,0,1.57,0,0.0
144.51,6,1,0,0,109.2,102.35,272.7,1,5,11,0.18,0,0,0,0,1.41,0,1.0
113.74,8,2,2,0,135.29,125.58,185.05,0,1,2,0.33,0,0,0,0,0.91,0,0.0
42.17,11,2,0,0,36.75,34.13,91.0,1,3,15,0.39,0,0,0,0,1.24,0,0.0
43.8,15,2,1,0,35.93,38.29,80.5,0,3,1,0.24,0,0,0,0,1.14,0,0.0
393.72,23,2,2,0,172.61,186.42,346.97,3,3,0,0.48,0,1,0,1,2.11,1,1.0
507.02,16,2,1,0,319.13,333.53,445.88,0,4,3,0.55,0,0,0,0,1.52,1,0.0
2763.94,10,1,2,0,2397.33,2255.46,4039.05,0,2,1,0.7,0,0,0,0,1.23,0,0.0
